relation_type	related_work	related_person	start_date	end_date
1049	http://schnitzler-werkimport/F28_n1_w1_o1	pmb2500		
1049	http://schnitzler-werkimport/F28_n1_w3_t1	pmb2500		
1049	http://schnitzler-werkimport/F29_n1_w1_t1	pmb15088		
1049	http://schnitzler-werkimport/F29_n1_w1_o1	pmb15088		
1049	http://schnitzler-werkimport/F30_n1_w1	pmb64935		
1049	http://schnitzler-werkimport/F30_n2_w1	pmb64936		
1049	http://schnitzler-werkimport/work_2031	pmb15094		
1049	http://schnitzler-werkimport/work_2016	pmb15054		
1049	http://schnitzler-werkimport/work_2017	pmb15054		
1049	http://schnitzler-werkimport/work_2018	pmb15054		
1049	http://schnitzler-werkimport/work_2019	pmb15054		
1049	http://schnitzler-werkimport/work_2021	pmb15054		
1049	http://schnitzler-werkimport/F32_n1_w1_t1	pmb15054		
1049	http://schnitzler-werkimport/F32_n1_w1_o1	pmb15054		
1049	http://schnitzler-werkimport/F33_n1_w3	pmb64937		
1049	http://schnitzler-werkimport/F33_n1_w2	pmb64937		
1049	http://schnitzler-werkimport/F33_n1_w1	pmb64937		
1049	http://schnitzler-werkimport/work_2049	pmb21505		
1049	http://schnitzler-werkimport/F34_n1_w1_o1	pmb21505		
1049	http://schnitzler-werkimport/work_2069	pmb15170		
1049	http://schnitzler-werkimport/F35_n1_w1	pmb15170		
1049	http://schnitzler-werkimport/work_2089	pmb11134		
1049	http://schnitzler-werkimport/work_2089	pmb19987		
1049	http://schnitzler-werkimport/F37_n1_w4_t1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w2	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w2	pmb14752		
1049	http://schnitzler-werkimport/F37_n1_w1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w5_t1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w4_o1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w3	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w6_o1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w5_o1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w9	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w8	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w6_t1	pmb11134		
1049	http://schnitzler-werkimport/F37_n1_w7_o1	pmb11134		
1049	http://schnitzler-werkimport/F41_n1_w1	pmb64940		
1049	http://schnitzler-werkimport/F44_n1_w1	pmb64941		
1049	http://schnitzler-werkimport/work_2223	pmb6895		
1049	http://schnitzler-werkimport/F46_n1_w1	pmb6895		
1049	http://schnitzler-werkimport/F48_n1_w1_t1	pmb64942		
1049	http://schnitzler-werkimport/F48_n1_w2_t1	pmb64942		
1049	http://schnitzler-werkimport/F48_n1_w2_o1	pmb64942		
1049	http://schnitzler-werkimport/F48_n1_w1_o1	pmb64942		
1049	http://schnitzler-werkimport/F49_n1_w1_t1	pmb11315		
1049	http://schnitzler-werkimport/work_2416	pmb11315		
1049	http://schnitzler-werkimport/F49_n1_w1_o1	pmb11315		
1049	http://schnitzler-werkimport/F49_n1_w2	pmb11315		
1049	http://schnitzler-werkimport/work_2475	pmb7170		
1049	http://schnitzler-werkimport/F51_n1_w1	pmb7170		
1049	http://schnitzler-werkimport/work_2476	pmb7170		
1049	http://schnitzler-werkimport/F53_n1_w1	pmb7279		
1049	http://schnitzler-werkimport/work_2585	pmb16737		
1049	http://schnitzler-werkimport/work_2586	pmb16737		
1049	http://schnitzler-werkimport/F55_n1_w1	pmb16737		
1049	http://schnitzler-werkimport/F56_n1_w1	pmb64943		
1049	http://schnitzler-werkimport/F56_n1_w2	pmb64943		
1049	http://schnitzler-werkimport/F56_n1_w3	pmb64943		
1049	http://schnitzler-werkimport/F57_n1_w2_t1	pmb64944		
1049	http://schnitzler-werkimport/F57_n1_w2_o1	pmb64944		
1049	http://schnitzler-werkimport/F57_n1_w1_o1	pmb64944		
1049	http://schnitzler-werkimport/F57_n1_w1_t1	pmb64944		
1049	http://schnitzler-werkimport/F58_n1_w1	pmb7350		
1049	http://schnitzler-werkimport/F60_n1_w1_t1	pmb11464		
1049	http://schnitzler-werkimport/F60_n1_w1_o1	pmb11464		
1049	http://schnitzler-werkimport/work_2688	pmb7417		
1049	http://schnitzler-werkimport/F61_n1_w3	pmb7417		
1049	http://schnitzler-werkimport/work_2689	pmb7417		
1049	http://schnitzler-werkimport/work_2690	pmb7417		
1049	http://schnitzler-werkimport/F63_n1_w1_o1	pmb64945		
1049	http://schnitzler-werkimport/F63_n1_w1_t1	pmb64945		
1049	http://schnitzler-werkimport/F64_n1_w1	pmb64946		
1049	http://schnitzler-werkimport/F65_n1_w1	pmb64947		
1049	http://schnitzler-werkimport/F67_n1_w1	pmb64948		
1049	http://schnitzler-werkimport/F69_n1_w1	pmb64949		
1049	http://schnitzler-werkimport/F70_n1_w1	pmb64950		
1049	http://schnitzler-werkimport/F73_n1_w1	pmb64951		
1049	http://schnitzler-werkimport/F74_n1_w2_t1	pmb5359		
1049	http://schnitzler-werkimport/F74_n1_w3	pmb5359		
1049	http://schnitzler-werkimport/F74_n1_w2_o1	pmb5359		
1049	http://schnitzler-werkimport/F74_n1_w1	pmb5359		
1049	http://schnitzler-werkimport/F75_n1_w1	pmb18586		
1049	http://schnitzler-werkimport/F75_n1_w2	pmb18586		
1049	http://schnitzler-werkimport/work_3212	pmb18586		
1049	http://schnitzler-werkimport/F75_n2_w1	pmb64952		
1049	http://schnitzler-werkimport/F76_n1_w2	pmb64953		
1049	http://schnitzler-werkimport/F76_n1_w1	pmb64953		
1049	http://schnitzler-werkimport/F77_n1_w1_o1	pmb64954		
1049	http://schnitzler-werkimport/F77_n1_w1_o2	pmb64954		
1049	http://schnitzler-werkimport/F78_n1_w1_t1	pmb5583		
1049	http://schnitzler-werkimport/F78_n1_w1_o1	pmb5583		
1049	http://schnitzler-werkimport/F79_n1_w1	pmb64956		
1049	http://schnitzler-werkimport/F80_n1_w1	pmb64957		
1049	http://schnitzler-werkimport/F81_n1_w2	pmb19365		
1049	http://schnitzler-werkimport/F81_n1_w1	pmb19365		
1049	http://schnitzler-werkimport/F82_n1_w1	pmb64958		
1049	http://schnitzler-werkimport/F82_n1_w2	pmb64958		
1049	http://schnitzler-werkimport/work_3528	pmb8436		
1049	http://schnitzler-werkimport/work_3529	pmb8436		
1049	http://schnitzler-werkimport/F83_n1_w2_o1	pmb8436		
1049	http://schnitzler-werkimport/F83_n1_w2_o2	pmb8436		
1049	http://schnitzler-werkimport/F85_n1_w1	pmb64959		
1049	http://schnitzler-werkimport/F86_n1_w1	pmb64960		
1049	http://schnitzler-werkimport/F88_n1_w1_t1	pmb20342		
1049	http://schnitzler-werkimport/F88_n1_w3_t1	pmb20342		
1049	http://schnitzler-werkimport/F88_n1_w3_o1	pmb20342		
1049	http://schnitzler-werkimport/F88_n1_w1_o1	pmb20342		
1049	http://schnitzler-werkimport/F89_n1_w1_t1	pmb64961		
1049	http://schnitzler-werkimport/F89_n1_w1_o1	pmb64961		
1049	http://schnitzler-werkimport/F90_n1_w1	pmb64962		
1049	http://schnitzler-werkimport/F91_n1_w1	pmb64963		
1049	http://schnitzler-werkimport/F92_n1_w1	pmb64965		
1049	http://schnitzler-werkimport/F93_n1_w1	pmb64966		
1049	http://schnitzler-werkimport/F93_n1_w2	pmb64966		
1049	http://schnitzler-werkimport/work_3724	pmb12114		
1049	http://schnitzler-werkimport/F94_n1_w1	pmb12114		
1049	http://schnitzler-werkimport/F95_n1_w1_t1	pmb8719		
1049	http://schnitzler-werkimport/F95_n1_w1_o1	pmb8719		
1049	http://schnitzler-werkimport/F96_n1_w1_t1	pmb8642		
1049	http://schnitzler-werkimport/F96_n1_w1_o1	pmb8642		
1049	http://schnitzler-werkimport/F98_n1_w2	pmb64967		
1049	http://schnitzler-werkimport/F98_n1_w1	pmb64967		
1049	http://schnitzler-werkimport/F98_n1_w4	pmb64967		
1049	http://schnitzler-werkimport/F98_n1_w3	pmb64967		
1049	http://schnitzler-werkimport/F99_n1_w1	pmb64968		
1049	http://schnitzler-werkimport/F100_n1_w1	pmb64969		
1049	http://schnitzler-werkimport/F101_n1_w1	pmb64970		
1049	http://schnitzler-werkimport/F103_n1_w1	pmb64971		
1049	http://schnitzler-werkimport/F108_n1_w10	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w1	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w8	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w4	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w5	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w9	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w3	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w11	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w7	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w2	pmb21317		
1049	http://schnitzler-werkimport/F108_n1_w6	pmb21317		
1049	http://schnitzler-werkimport/F109_n1_w1	pmb64973		
1049	http://schnitzler-werkimport/F110_n1_w1	pmb64974		
1049	http://schnitzler-werkimport/F112_n1_w1	pmb21497		
1049	http://schnitzler-werkimport/F116_n1_w1_t1	pmb64976		
1049	http://schnitzler-werkimport/F116_n1_w1_o1	pmb64976		
1049	http://schnitzler-werkimport/F117_n1_w1	pmb64977		
1049	http://schnitzler-werkimport/F117_n1_w2	pmb64977		
1049	http://schnitzler-werkimport/F119_n1_w1	pmb64978		
1049	http://schnitzler-werkimport/F122_n1_w1	pmb64980		
1049	http://schnitzler-werkimport/F123_n1_w1_t1	pmb64981		
1049	http://schnitzler-werkimport/F123_n1_w1_o1	pmb64981		
1049	http://schnitzler-werkimport/F124_n1_w1	pmb64982		
1049	http://schnitzler-werkimport/F125_n1_w1	pmb64983		
1049	http://schnitzler-werkimport/F126_n1_w1	pmb64984		
1049	http://schnitzler-werkimport/F127_n1_w2	pmb5604		
1049	http://schnitzler-werkimport/F127_n1_w3_t1	pmb5604		
1049	http://schnitzler-werkimport/F127_n1_w3_o1	pmb5604		
1049	http://schnitzler-werkimport/F127_n1_w4	pmb5604		
1049	http://schnitzler-werkimport/work_4253	pmb5604		
1049	http://schnitzler-werkimport/F128_n1_w2	pmb64985		
1049	http://schnitzler-werkimport/F128_n1_w1	pmb64985		
1049	http://schnitzler-werkimport/F129_n1_w1	pmb64986		
1049	http://schnitzler-werkimport/F131_n1_w4	pmb22901		
1049	http://schnitzler-werkimport/work_4348	pmb22901		
1049	http://schnitzler-werkimport/F131_n1_w2	pmb22901		
1049	http://schnitzler-werkimport/F131_n1_w1	pmb22901		
1049	http://schnitzler-werkimport/work_4334	pmb22824		
1049	http://schnitzler-werkimport/work_4336	pmb22824		
1049	http://schnitzler-werkimport/F132_n1_w2	pmb22824		
1049	http://schnitzler-werkimport/F133_n1_w1	pmb64987		
1049	http://schnitzler-werkimport/F134_n1_w1_t1	pmb64988		
1049	http://schnitzler-werkimport/F134_n1_w1_o1	pmb64988		
1049	http://schnitzler-werkimport/F135_n1_w1	pmb64989		
1049	http://schnitzler-werkimport/F136_n1_w1	pmb64990		
1049	http://schnitzler-werkimport/work_4366	pmb22991		
1049	http://schnitzler-werkimport/F137_n1_w1	pmb22991		
1049	http://schnitzler-werkimport/F138_n1_w2	pmb12591		
1049	http://schnitzler-werkimport/work_4396	pmb12591		
1049	http://schnitzler-werkimport/F138_n1_w1	pmb12591		
1049	http://schnitzler-werkimport/work_4395	pmb12591		
1049	http://schnitzler-werkimport/work_4397	pmb12591		
1049	http://schnitzler-werkimport/F139_n1_w1_o1	pmb23149		
1049	http://schnitzler-werkimport/work_2208	pmb15542		
1049	http://schnitzler-werkimport/work_2208	pmb23149		
1049	http://schnitzler-werkimport/work_3629	pmb20341		
1049	http://schnitzler-werkimport/work_3629	pmb23149		
1049	http://schnitzler-werkimport/F143_n1_w1_t1	pmb9500		
1049	http://schnitzler-werkimport/F143_n1_w1_o1	pmb9500		
1049	http://schnitzler-werkimport/F144_n1_w1	pmb64991		
1049	http://schnitzler-werkimport/F145_n1_w1_o1	pmb64992		
1049	http://schnitzler-werkimport/F145_n1_w2	pmb64992		
1049	http://schnitzler-werkimport/F145_n1_w1_t1	pmb64992		
1049	http://schnitzler-werkimport/F147_n1_w2	pmb64993		
1049	http://schnitzler-werkimport/F147_n1_w3	pmb64993		
1049	http://schnitzler-werkimport/F147_n1_w4	pmb64993		
1049	http://schnitzler-werkimport/F147_n1_w1	pmb64993		
1049	http://schnitzler-werkimport/work_4496	pmb9562		
1049	http://schnitzler-werkimport/F149_n1_w1	pmb9562		
1049	http://schnitzler-werkimport/F150_n1_w1_t1	pmb9596		
1049	http://schnitzler-werkimport/F150_n1_w1_o1	pmb9596		
1049	http://schnitzler-werkimport/F151_n1_w6_t1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w6_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w4	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w7_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w5_t1	pmb9643		
1049	http://schnitzler-werkimport/work_4588	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w7_t1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w1_t1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w1_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w2_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w2_t1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w5_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w3_o1	pmb9643		
1049	http://schnitzler-werkimport/F151_n1_w3_t1	pmb9643		
1049	http://schnitzler-werkimport/F152_n1_w1_o1	pmb64994		
1049	http://schnitzler-werkimport/F152_n1_w1_t1	pmb64994		
1049	http://schnitzler-werkimport/F154_n1_w1	pmb64995		
1049	http://schnitzler-werkimport/F155_n1_w2	pmb64996		
1049	http://schnitzler-werkimport/F155_n1_w1	pmb64996		
1049	http://schnitzler-werkimport/F156_n1_w1	pmb24079		
1049	http://schnitzler-werkimport/F157_n1_w5	pmb64997		
1049	http://schnitzler-werkimport/F157_n1_w2	pmb64997		
1049	http://schnitzler-werkimport/F157_n1_w3	pmb64997		
1049	http://schnitzler-werkimport/F157_n1_w1	pmb64997		
1049	http://schnitzler-werkimport/F157_n1_w4	pmb64997		
1049	http://schnitzler-werkimport/F159_n1_w1	pmb63295		
1049	http://schnitzler-werkimport/F161_n1_w2_t1	pmb64998		
1049	http://schnitzler-werkimport/F161_n1_w2_o1	pmb64998		
1049	http://schnitzler-werkimport/F161_n1_w1_t1	pmb64998		
1049	http://schnitzler-werkimport/F161_n1_w1_o1	pmb64998		
1049	http://schnitzler-werkimport/F162_n1_w1_t1	pmb10134		
1049	http://schnitzler-werkimport/F162_n1_w1_o1	pmb10134		
1049	http://schnitzler-werkimport/F164_n1_w1_t1	pmb64999		
1049	http://schnitzler-werkimport/F164_n1_w1_o1	pmb64999		
1049	http://schnitzler-werkimport/F165_n1_w2	pmb65000		
1049	http://schnitzler-werkimport/F165_n1_w1	pmb65000		
1049	http://schnitzler-werkimport/F167_n1_w1	pmb26069		
1049	http://schnitzler-werkimport/F168_n1_w1_t1	pmb65001		
1049	http://schnitzler-werkimport/F168_n1_w1_o1	pmb65001		
1049	http://schnitzler-werkimport/F169_n1_w1	pmb65002		
1049	http://schnitzler-werkimport/F170_n1_w1	pmb65003		
1049	http://schnitzler-werkimport/F170_n1_w1	pmb65004		
1049	http://schnitzler-werkimport/F170_n1_w2	pmb65003		
1049	http://schnitzler-werkimport/F170_n1_w2	pmb65004		
1049	http://schnitzler-werkimport/F171_n1_w1	pmb65005		
1049	http://schnitzler-werkimport/F172_n1_w1	pmb26399		
1049	http://schnitzler-werkimport/work_5281	pmb26399		
1049	http://schnitzler-werkimport/work_5299	pmb26421		
1049	http://schnitzler-werkimport/work_3043	pmb18114		
1049	http://schnitzler-werkimport/work_3043	pmb26421		
1049	http://schnitzler-werkimport/work_5300	pmb26421		
1049	http://schnitzler-werkimport/F173_n1_w1	pmb26421		
1049	http://schnitzler-werkimport/F174_n1_w3_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w6_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w5_t1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w1_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w5_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w4_t1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w3_t1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w1_t1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w6_t1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w2_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w4_o1	pmb10344		
1049	http://schnitzler-werkimport/F174_n1_w2_t1	pmb10344		
1049	http://schnitzler-werkimport/F175_n1_w1	pmb26419		
1049	http://schnitzler-werkimport/F176_n1_w1	pmb26468		
1049	http://schnitzler-werkimport/F177_n1_w1	pmb65006		
1049	http://schnitzler-werkimport/F178_n1_w1	pmb65007		
1049	http://schnitzler-werkimport/work_5328	pmb10367		
1049	http://schnitzler-werkimport/F180_n1_w1	pmb10367		
1049	http://schnitzler-werkimport/work_5570	pmb27405		
1049	http://schnitzler-werkimport/F181_n1_w1_o2	pmb27405		
1049	http://schnitzler-werkimport/F181_n1_w1_o1	pmb27405		
1049	http://schnitzler-werkimport/I1_n1_w1_o1	pmb65008		
1049	http://schnitzler-werkimport/I1_n1_w1_t1	pmb65008		
1049	http://schnitzler-werkimport/I4_n1_w1_t1	pmb65010		
1049	http://schnitzler-werkimport/I4_n1_w1_o1	pmb65010		
1049	http://schnitzler-werkimport/I6_n1_w1_t1	pmb65011		
1049	http://schnitzler-werkimport/I6_n1_w1_o1	pmb65011		
1049	http://schnitzler-werkimport/I7_n1_w3_o1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w1_t1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w3_t1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w1_o1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w4_t1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w2_o1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w4_o1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w2_t1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w5_t1	pmb65012		
1049	http://schnitzler-werkimport/I7_n1_w5_o1	pmb65012		
1049	http://schnitzler-werkimport/I9_n1_w1_o1	pmb18688		
1049	http://schnitzler-werkimport/I9_n1_w1_t1	pmb18688		
1049	http://schnitzler-werkimport/I10_n1_w1_t1	pmb65013		
1049	http://schnitzler-werkimport/I10_n1_w1_o1	pmb65013		
1049	http://schnitzler-werkimport/I11_n1_w1_t1	pmb65014		
1049	http://schnitzler-werkimport/I11_n1_w1_o1	pmb65014		
1049	http://schnitzler-werkimport/I12_n1_w1_t1	pmb65015		
1049	http://schnitzler-werkimport/I12_n1_w1_o1	pmb65015		
1049	http://schnitzler-werkimport/I14_n1_w1_o1	pmb65016		
1049	http://schnitzler-werkimport/I14_n1_w1_t1	pmb65016		
1049	http://schnitzler-werkimport/I15_n1_w1_o1	pmb24844		
1049	http://schnitzler-werkimport/I15_n1_w1_t1	pmb24844		
1049	http://schnitzler-werkimport/I16_n1_w1_o1	pmb65017		
1049	http://schnitzler-werkimport/I16_n1_w1_t1	pmb65017		
1049	http://schnitzler-werkimport/E1_n1_w1_t1	pmb65018		
1049	http://schnitzler-werkimport/E1_n1_w1_o1	pmb65018		
1049	http://schnitzler-werkimport/E1_n2_w1_t1	pmb5944		
1049	http://schnitzler-werkimport/E1_n2_w1_o1	pmb5944		
1049	http://schnitzler-werkimport/work_2251	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w2_t1	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w3_o1	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w1_o1	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w3_t1	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w2_o1	pmb15626		
1049	http://schnitzler-werkimport/E4_n1_w1_t1	pmb15626		
1049	http://schnitzler-werkimport/E5_n1_w3_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w5_t1	pmb10332		
1049	http://schnitzler-werkimport/work_5302	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w2_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w4_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w7_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w8_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w9_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w10_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w11_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w12_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w13_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w6_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w13_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w9_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w5_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w8_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w3_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w10_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w1_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w12_o1	pmb10332		
1049	http://schnitzler-werkimport/work_5301	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w1_t1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w7_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w11_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w6_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w2_o1	pmb10332		
1049	http://schnitzler-werkimport/E5_n1_w4_o1	pmb10332		
1049	http://schnitzler-werkimport/E6_n1_w2_t1	pmb65019		
1049	http://schnitzler-werkimport/E6_n1_w1_t1	pmb65019		
1049	http://schnitzler-werkimport/E6_n1_w1_o1	pmb65019		
1049	http://schnitzler-werkimport/E6_n1_w2_o1	pmb65019		
1049	http://schnitzler-werkimport/E7_n1_w1_o1	pmb65020		
1049	http://schnitzler-werkimport/E7_n1_w1_t1	pmb65020		
1049	http://schnitzler-werkimport/E8_n1_w2_t1	pmb65021		
1049	http://schnitzler-werkimport/E8_n1_w1_t1	pmb65021		
1049	http://schnitzler-werkimport/E8_n1_w1_o1	pmb65021		
1049	http://schnitzler-werkimport/E8_n1_w2_o1	pmb65021		
1049	http://schnitzler-werkimport/E9_n1_w1_t1	pmb65022		
1049	http://schnitzler-werkimport/E9_n1_w1_o1	pmb65022		
1049	http://schnitzler-werkimport/E9_n1_w2_t1	pmb65022		
1049	http://schnitzler-werkimport/E9_n1_w2_o1	pmb65022		
1049	http://schnitzler-werkimport/E10_n1_w1_o1	pmb65023		
1049	http://schnitzler-werkimport/E10_n1_w1_t1	pmb65023		
1049	http://schnitzler-werkimport/GB1_n1_w2_t1	pmb65024		
1049	http://schnitzler-werkimport/GB1_n1_w3	pmb65024		
1049	http://schnitzler-werkimport/GB1_n1_w1_o1	pmb65024		
1049	http://schnitzler-werkimport/GB1_n1_w1_t1	pmb65024		
1049	http://schnitzler-werkimport/GB1_n1_w2_o1	pmb65024		
1049	http://schnitzler-werkimport/GB2_n1_w1	pmb65025		
1049	http://schnitzler-werkimport/work_1863	pmb14666		
1049	http://schnitzler-werkimport/GB4_n1_w1_o1	pmb14666		
1049	http://schnitzler-werkimport/GB5_n1_w6	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w5_t1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w5_o1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w1_t1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w4_t1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w4_o1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w3_t1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w3_o1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w2_o1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w2_t1	pmb65026		
1049	http://schnitzler-werkimport/GB5_n1_w1_o1	pmb65026		
1049	http://schnitzler-werkimport/GB9_n1_w1_o1	pmb14936		
1049	http://schnitzler-werkimport/GB9_n1_w1_t1	pmb14936		
1049	http://schnitzler-werkimport/GB10_n1_w1_t1	pmb65028		
1049	http://schnitzler-werkimport/GB10_n1_w1_o1	pmb65028		
1049	http://schnitzler-werkimport/GB11_n1_w1_o1	pmb65029		
1049	http://schnitzler-werkimport/GB11_n1_w1_t1	pmb65029		
1049	http://schnitzler-werkimport/GB12_n1_w1_o1	pmb65030		
1049	http://schnitzler-werkimport/GB12_n1_w1_t1	pmb65030		
1049	http://schnitzler-werkimport/GB13_n1_w1_t1	pmb65031		
1049	http://schnitzler-werkimport/GB13_n1_w1_o1	pmb65031		
1049	http://schnitzler-werkimport/GB14_n1_w1_t1	pmb65032		
1049	http://schnitzler-werkimport/GB14_n1_w1_o1	pmb65032		
1049	http://schnitzler-werkimport/GB15_n1_w1	pmb65033		
1049	http://schnitzler-werkimport/GB16_n1_w1_t1	pmb18254		
1049	http://schnitzler-werkimport/GB16_n1_w1_o1	pmb18254		
1049	http://schnitzler-werkimport/GB17_n1_w1_t1	pmb65034		
1049	http://schnitzler-werkimport/GB17_n1_w1_o1	pmb65034		
1049	http://schnitzler-werkimport/GB18_n1_w1_o1	pmb65035		
1049	http://schnitzler-werkimport/GB18_n1_w1_t1	pmb65035		
1049	http://schnitzler-werkimport/GB20_n1_w1_o1	pmb8049		
1049	http://schnitzler-werkimport/GB20_n1_w1_t1	pmb8049		
1049	http://schnitzler-werkimport/work_3321	pmb8049		
1049	http://schnitzler-werkimport/GB21_n1_w3_o1	pmb8204		
1049	http://schnitzler-werkimport/GB21_n1_w3_t1	pmb8204		
1049	http://schnitzler-werkimport/GB21_n1_w2_t1	pmb8204		
1049	http://schnitzler-werkimport/GB21_n1_w1_o1	pmb8204		
1049	http://schnitzler-werkimport/GB21_n1_w1_t1	pmb8204		
1049	http://schnitzler-werkimport/GB21_n1_w2_o1	pmb8204		
1049	http://schnitzler-werkimport/GB22_n1_w1_t1	pmb65036		
1049	http://schnitzler-werkimport/GB22_n1_w1_o1	pmb65036		
1049	http://schnitzler-werkimport/GB23_n1_w1_t1	pmb20184		
1049	http://schnitzler-werkimport/GB23_n1_w1_o1	pmb20184		
1049	http://schnitzler-werkimport/GB25_n1_w1_o1	pmb8699		
1049	http://schnitzler-werkimport/GB25_n1_w1_t1	pmb8699		
1049	http://schnitzler-werkimport/work_3700	pmb8699		
1049	http://schnitzler-werkimport/GB26_n1_w1_t1	pmb20591		
1049	http://schnitzler-werkimport/GB26_n1_w1_o1	pmb20591		
1049	http://schnitzler-werkimport/GB27_n1_w1_t1	pmb65038		
1049	http://schnitzler-werkimport/GB27_n1_w1_o1	pmb65038		
1049	http://schnitzler-werkimport/GB28_n1_w1_t1	pmb65039		
1049	http://schnitzler-werkimport/GB28_n1_w1_o1	pmb65039		
1049	http://schnitzler-werkimport/GB29_n1_w1_t1	pmb65040		
1049	http://schnitzler-werkimport/GB29_n1_w2_t1	pmb65040		
